"JDate","SR","RH","AT","PR"
17938,27130,79.5072916666667,25.3510416666667,2.54
17939,24098,81.6208333333333,25.8291666666667,0
17940,19506,81.0552083333333,25.9104166666667,0
17941,25742,78.7770833333333,25.7354166666667,0
17942,24986,78.6854166666667,25.3427083333333,0
17943,24677,78.4072916666667,25.0625,0
17944,24900,77.23125,24.7270833333333,0
17945,26415,73.06875,25.265625,0
17946,19007,80.6666666666667,24.3625,10.414
17947,21030,85.6479166666667,24.5510416666667,1.27
17948,21565,78.43125,25.5708333333333,0.508
17949,25593,75.8083333333333,25.675,0
17950,26969,79.7083333333333,25.8197916666667,0
17951,24300,78.6708333333333,25.83125,0.254
17952,27115,77.5333333333333,25.7125,1.27
17953,26810,78.5489583333333,25.4052083333333,0.508
17954,28227,78.0895833333333,25.4833333333333,0.254
17955,23767,76.203125,25.5822916666667,0
17956,26422,79.2947916666667,25.4604166666667,0
17957,27297,78.8239583333333,25.6,0.254
17958,14678,82.1041666666667,24.7625,5.08
17959,19718,78.54375,25.1,1.27
17960,10566,88.05,23.58125,16.764
17961,20524,83.2291666666667,24.8614583333333,3.81
17962,17204,80.2958333333333,25.178125,3.302
17963,15922,77.328125,25.4041666666667,0
17964,17839,76.5864583333333,25.3666666666667,0
17965,18078,77.4697916666667,24.9197916666667,0
17966,23090,72.0770833333333,24.9104166666667,0
17967,27395,73.1541666666667,24.928125,0
17968,29826,71.8,25.096875,0
17969,29540,73.3375,25.1604166666667,0
17970,29522,76.459375,24.8729166666667,0
17971,28845,75.521875,25.35625,0
17972,19508,77.2729166666667,25.2739583333333,0
17973,29163,75.315625,25.3302083333333,0.254
17974,28833,75.3052083333333,25.2114583333333,0.254
17975,28382,76.4239583333333,25.140625,0
17976,29363,76.659375,25.3479166666667,0
17977,28485,75.0052083333333,25.3958333333333,0
17978,26117,75.7625,25.20625,1.778
17979,26536,77.9333333333333,25.45,0
17980,27724,78.5166666666667,25.5447916666667,0
17981,26913,77.34375,25.6333333333333,0
17982,29103,76.2197916666667,25.946875,0
17983,26272,79.8989583333333,25.1645833333333,0
17984,25627,78.0177083333333,25.3385416666667,0
17985,28221,78.75625,25.5270833333333,0
17986,26592,78.9135416666667,25.9447916666667,0
17987,26246,76.503125,25.8927083333333,0
17988,30421,77.621875,24.8875,0
17989,30580,76.6833333333333,24.86875,0
17990,29859,77.3572916666667,25.01875,0
17991,29945,75.471875,25.41875,0
17992,30499,71.8083333333333,25.571875,0
17993,29029,73.3072916666667,25.646875,0
17994,30343,72.8604166666667,25.7520833333333,0
17995,29748,73.4604166666667,25.85,0
17996,29441,73.5614583333333,25.7260416666667,0
17997,20371,77.7864583333333,25.8114583333333,3.556
17998,22591,81.24375,25.925,0.508
17999,25037,78.0479166666667,26.3010416666667,0
18000,28496,74.2020833333333,26.4020833333333,0
18001,27307,75.7583333333333,25.9,0
18002,24140,77.925,25.975,0
18003,22554,76.8458333333333,26.1854166666667,0
18004,24077,77.2708333333333,26.1104166666667,43.688
18005,27525,75.6072916666667,26.10625,0
18006,20987,77.684375,25.7958333333333,2.032
18007,17530,81.66875,25.659375,0.762
18008,6218,86.975,24.8541666666667,1.524
18009,6465,89.7239583333333,22.9833333333333,28.448
18010,12994,85.80625,23.346875,0.508
18011,24174,79.3208333333333,25.1291666666667,0
18012,28483,74.7291666666667,25.853125,0
18013,24879,79.9197916666667,25.4072916666667,2.286
18014,26512,79.0729166666667,26.0270833333333,0
18015,26375,79.0739583333333,26.1791666666667,0
18016,22366,80.2604166666667,25.9583333333333,0
18017,15243,83.9208333333333,24.6416666666667,2.032
18018,18155,81.9385416666667,25.5010416666667,0
18019,11777,84.4916666666667,24.5458333333333,0.254
18020,17070,86.0864583333333,23.5552083333333,18.288
18021,21172,85.70625,22.5916666666667,0.254
18022,22034,82.51875,24.2239583333333,0
18023,28729,79.4791666666667,25.3302083333333,0
18024,26219,78.5895833333333,26.0947916666667,0
18025,24920,80.7010416666667,25.9020833333333,0
18026,23554,81.8927083333333,25.7333333333333,0
18027,19470,82.6333333333333,25.759375,0.254
18028,15956,83.6083333333333,25.4197916666667,0
18029,14764,84.165625,24.9010416666667,0
18030,13099,86.4270833333333,24.071875,6.35
18031,15991,85.171875,24.1,2.54
18032,23476,85.73125,23.7927083333333,27.178
18033,15293,87.8864583333333,22.9927083333333,3.302
18034,22429,84.6625,24.15,6.604
18035,27715,82.0447916666667,25.15,0
18036,27360,80.409375,25.803125,0
18037,22895,81.0895833333333,25.9541666666667,0
18038,20465,81.95,26.05,2.032
18039,16998,83.6145833333333,25.7135416666667,3.81
18040,19908,85.89375,24.8322916666667,15.748
18041,14862,88.975,23.3,9.398
18042,23104,86.2052083333333,24.3604166666667,6.604
18043,13703,88.0479166666667,23.8989583333333,1.778
18044,14100,86.6875,24.5645833333333,0
18045,13183,88.2239583333333,24.09375,10.414
18046,18333,86.484375,23.1791666666667,0.254
18047,18515,85.1479166666667,24.5385416666667,0.254
18048,8550,89.35625,22.9875,15.24
18049,14058,89.0947916666667,23.3427083333333,0.762
18050,14742.9,82.7590361445783,26.4144578313253,0
18051,23417.1,81.2489583333333,27.5708333333333,0
18052,10743.1,89.921875,26.2354166666667,17.78
18053,8205.1,92.0395833333333,24.0020833333333,12.446
18054,15857.5,87.81875,25.2541666666667,1.524
18055,25154.5,80.2760416666667,26.9885416666667,0
18056,23054.8,82.621875,27.3229166666667,0
18057,21293.1,82.1635416666667,27.4614583333333,0
18058,12796.7,90.4010416666667,26.0489583333333,9.398
18059,13006.4,88.4163043478261,25.625,0
18060,20168.2,84.7291666666667,26.240625,0
18061,8025.3,93.1979166666667,24.003125,67.564
18062,19625.9,87.5041666666667,25.2270833333333,0.254
18063,30216.1,77.3427083333333,27.2375,0
18064,30040.3,81.2375,26.940625,0
18065,11177,92.128125,25.2458333333333,34.29
18066,14253.1,91.5645833333333,25.5260416666667,1.016
18067,11394,90.8572916666667,25.5958333333333,1.778
18068,11370.6,90.2479166666667,25.978125,1.016
18069,11858.7,90.10625,25.696875,0.762
18070,13795.5,92.95,24.6625,27.432
18071,20114.1,90.2489583333333,24.621875,17.526
18072,22923.4,86.63125,25.509375,0
18073,24021.2,85.3354166666667,26.06875,0
18074,23289,82.284375,26.8041666666667,0
18075,22362,85.4395833333333,26.6958333333333,1.016
18076,8192.3,93.9635416666667,24.1645833333333,98.552
18077,27720.7,83.4958333333333,25.728125,0
18078,27805.2,81.0552083333333,26.9416666666667,0
18079,7784.1,91.5833333333333,25.54375,3.302
18080,7537.6,92.95,25.0197916666667,11.176
18081,12319.7,91.3135416666667,25.471875,14.478
18082,6389.2,92.8291666666667,24.5552083333333,9.906
18083,17661,87.8125,26.0552083333333,0.254
18084,18950.3,86.1604166666667,26.4635416666667,0.508
18085,7950.5,90.796875,25.5947916666667,9.398
18086,14589.7,91.16875,25.18125,67.31
18087,10795.3,92.278125,24.3010416666667,5.334
18088,13937.8,90.8708333333333,25.2135416666667,0.254
18089,13922.5,91.40625,24.7239583333333,15.748
18090,21775.3,86.1177083333333,26.609375,7.874
18091,23159.1,84.0604166666667,27.2395833333333,0
18092,20716.7,83.9291666666667,27.0385416666667,0.508
18093,10684.1,90.6072916666667,24.7375,7.112
18094,21844.3,83.421875,27.346875,0
18095,18443.8,84.246875,27.3875,0
18096,12860,87.2083333333333,26.8052083333333,1.27
18097,16423.6,87.7333333333333,26.603125,0.762
18098,13035.8,89.8604166666667,25.8135416666667,6.35
18099,20863.3,88.64375,25.4614583333333,6.096
18100,15752.3,87.5510416666667,25.9729166666667,2.54
18101,19010.8,88.9947916666667,26.30625,0.762
18102,13648.4,89.9333333333333,25.9572916666667,2.286
18103,20519.8,88.471875,26.2833333333333,0.254
18104,24893.8,83.7385416666667,27.56875,0
18105,20476.8,81.7604166666667,27.0677083333333,0
18106,13184.2,86.740625,26.6947916666667,0
18107,16800.8,87.9822916666667,26.9333333333333,1.524
18108,6943,93.61875,24.04375,64.262
18109,14826.3,89.7635416666667,25.4479166666667,2.54
18110,20021.6,88.3010416666667,26.921875,5.334
18111,17836.3,85.740625,26.915625,0.762
18112,23228,83.0697916666667,27.48125,0.254
18113,16704,85.875,27.23125,0.762
18114,8014.9,92.7958333333333,24.7854166666667,72.644
18115,11719.6,91.4927083333333,24.6291666666667,6.35
18116,4512.7,94.353125,23.3333333333333,20.066
18117,15096.9,90.4479166666667,25.0291666666667,6.35
18118,12000.3,92.89375,24.9427083333333,38.608
18119,15604.1,90.9135416666667,25.3052083333333,58.42
18120,21626.1,88.2572916666667,26.30625,1.524
18121,16201.3,86.4270833333333,26.940625,0.254
18122,20989.4,88.4802083333333,26.675,14.732
18123,5890,94.4927083333333,24.4958333333333,27.432
18124,21869.1,87.325,26.1125,0.762
18125,20033,86.5135416666667,26.1166666666667,0.254
18126,17084.1,88.7354166666667,26.0322916666667,1.27
18127,18082.3,90.2447916666667,25.584375,6.096
18128,11759.9,93.1072916666667,24.7979166666667,88.392
18129,13385.4,94.0791666666667,24.6135416666667,51.562
18130,16032.5,89.10625,25.45625,0.254
18131,17851.3,88.3083333333333,25.6520833333333,0.762
18132,12276.6,92.059375,25.0135416666667,10.16
18133,21105.2,88.5333333333333,25.625,4.826
18134,25056.1,82.7979166666667,26.50625,0
18135,11549.1,90.15625,26.203125,5.588
18136,10251.7,92.509375,25.8604166666667,12.446
18137,11994.6,90.4510416666667,26.0895833333333,5.08
18138,13915,90.7177083333333,24.3697916666667,41.91
18139,10448.4,91.1104166666667,24.171875,1.778
18140,17073.8,87.034375,25.8635416666667,0
18141,23103.2,83.1395833333333,27.321875,0
18142,25328,83.1041666666667,27.5552083333333,0
18143,8609.1,90.8354166666667,25.54375,3.81
18144,13939.7,91.2489583333333,24.6791666666667,11.938
18145,20823.9,86.1927083333333,26.3114583333333,0.254
18146,22377,86.95,27.2104166666667,0
18147,20558.8,87.3,26.8927083333333,0
18148,18217.8,86.7666666666667,27.4,2.032
18149,7915.4,90.371875,25.221875,18.796
18150,27353.4,84.3802083333333,26.2145833333333,0.508
18151,18808.2,87.7427083333333,26.640625,2.286
18152,13811.8,89.55,25.271875,5.588
18153,11166.9,89.2260416666667,25.2760416666667,0
18154,18770.2,86.528125,26.5458333333333,0.254
18155,20204.8,84.3177083333333,26.6,0.508
18156,17029.9,88.23125,25.6541666666667,0.508
18157,19662.1,88.4645833333333,25.3572916666667,0.508
18158,28754.2,82.1197916666667,26.459375,0
18159,22692.8,84.209375,26.9864583333333,0
18160,18936.8,84.5114583333333,27.5541666666667,0.508
18161,13849.8,88.3739583333333,26.6666666666667,10.922
18162,8454.9,92.4708333333333,24.296875,31.242
18163,13928.8,88.4083333333333,25.753125,0.508
18164,24582.6,85.1052083333333,26.9677083333333,0
18165,18198,86.2416666666667,27.078125,0
18166,14469.4,89.375,26.0114583333333,2.54
18167,12842.7,88.125,25.5177083333333,0.254
18168,12078.6,86.0291666666667,25.425,0
18169,23686.1,82.4625,26.7302083333333,0
18170,20202.9,85.1791666666667,26.9385416666667,0
18171,5974.9,92.4273684210526,24.6442105263158,2.286
18172,13694.4,87.7447916666667,25.7739583333333,0
18173,16212.6,90.7,25.0802083333333,58.928
18174,14862.2,91.55,24.5479166666667,0
18175,21964.7,86.759375,25.35,3.302
18176,13052.9,88.040625,25.2302083333333,0
18177,10492.7,90.028125,26.328125,7.62
18178,13360.6,89.1916666666667,26.3729166666667,0.508
18179,16318.5,88.88125,26.0375,0.762
18180,17956.1,85.9666666666667,26.7333333333333,0
18181,21370.8,85.4354166666667,26.834375,0
18182,10779,89.8802083333333,25.015625,0
18183,19206.6,88.8625,25.5177083333333,3.556
18184,14531.3,90.8364583333333,24.6885416666667,23.622
18185,17010.2,90.09375,24.7479166666667,13.462
18186,13542.6,93.2072916666667,24.5645833333333,66.548
18187,11175.2,91.3552083333333,24.690625,2.286
18188,16730.8,91.4229166666667,25.178125,9.652
18189,12569.4,92.1666666666667,24.7854166666667,1.016
18190,10592.5,91.3375,24.334375,7.874
18191,20824.2,84.3729166666667,25.978125,0.508
18192,20316.8,83.5729166666667,26.196875,1.27
18193,17572.9,87.9177083333333,25.1104166666667,8.89
18194,13565.9,88.175,25.4635416666667,0.762
18195,20851,82.6020833333333,26.6145833333333,0
18196,19898.7,87.2958333333333,26.328125,2.032
18197,14400.9,91.3020833333333,25.5791666666667,3.302
18198,9416.1,92.76875,24.7302083333333,0.762
18199,13151.4,91.615625,24.396875,31.242
18200,23872.1,86.1291666666667,25.8375,0
18201,11654.6,88.96875,25.678125,0
18202,10881.1,92.13125,24.9927083333333,8.128
18203,14451.1,92.4489583333333,24.378125,20.066
18204,6417.2,96.13125,23.0552083333333,35.052
18205,11012.4,91.15,24.75,2.794
18206,16318.3,89.915625,24.8302083333333,11.176
18207,12202.8,92.83125,24.3635416666667,0
18208,14984.2,88.3447916666667,25.3739583333333,32.258
18209,9842.3,95.3364583333333,24.0291666666667,15.494
18210,18379.2,89.8708333333333,25.3989583333333,7.366
18211,16955.4,93.4520833333333,24.853125,24.384
18212,8190,95.8666666666667,24.3552083333333,30.226
18213,3601,96.3052083333333,23.6708333333333,37.338
18214,15509.9,91.8479166666667,25.1447916666667,0
18215,13684.1,93.8708333333333,24.890625,22.86
18216,8723.8,92.4260416666667,25.2604166666667,0.762
18217,3116.7,96.3385416666667,24.3041666666667,13.462
18218,12434.8,90.3885416666667,25.2520833333333,0.254
18219,11151.9,92.2864583333333,24.7239583333333,32.004
18220,10459.4,91.0239583333333,25.6625,1.27
18221,13762.4,88.596875,26.5864583333333,1.016
18222,10653.7,90.4197916666667,25.709375,0.254
18223,17178.3,90.265625,25.8479166666667,0.254
18224,7639.6,92.9958333333333,25.5260416666667,1.27
18225,6958.9,94.4135416666667,24.5458333333333,26.416
18226,8771.7,93.4645833333333,24.2864583333333,0.254
18227,21853.1,87.0229166666667,25.909375,8.382
18228,13416.9,90.0770833333333,26.34375,8.636
18229,12053.1,86.4677083333333,26.340625,4.572
18230,9195.6,90.171875,25.5802083333333,44.704
18231,9052.9,93.23125,24.9145833333333,2.54
18232,20312.2,89.446875,25.7739583333333,0.508
18233,21134.1,88.8177083333333,26.2770833333333,0
18234,20836.9,88.1479166666667,27.0291666666667,0
18235,22308.1,85.1510416666667,26.9552083333333,0
18236,22103.9,85.4645833333333,26.9260416666667,0
18237,22608.4,82.3739583333333,27.0427083333333,0
18238,22136,80.9385416666667,27.0041666666667,0
18239,18888.3,86.3114583333333,25.8604166666667,12.192
18240,16590.8,90.496875,25.0229166666667,3.048
18241,15935,91.7177083333333,25.5239583333333,26.162
18242,20362.9,85.1708333333333,26.4177083333333,0
18243,18720.3,81.721875,27.0447916666667,0
18244,16324.1,85.25,26.3854166666667,0
18245,21260.9,82.6760416666667,26.6083333333333,0
18246,20368.6,83.9927083333333,26.4572916666667,0
18247,20427.4,81.7510416666667,26.3677083333333,0
18248,22492.5,80.221875,26.13125,0
18249,21190.7,83.484375,25.8010416666667,0
18250,14251.4,86.08125,25.3333333333333,1.27
18251,10994.5,88.7708333333333,24.8041666666667,3.048
18252,14474.6,87.7375,25.025,0
18253,14537.7,87.8083333333333,24.7302083333333,0.508
18254,14810.9,91.025,24.8395833333333,6.35
18255,20547.1,86.85,25.6802083333333,0.254
18256,17215.1,84.9916666666667,26.1125,0
18257,21945.1,83.4270833333333,26.4708333333333,3.302
18258,20958.8,82.059375,26.453125,0
18259,14713.5,88.234375,25.2395833333333,26.67
18260,18926,80.1010416666667,25.9708333333333,0
18261,17039.7,78.215625,26.6875,0
18262,20723.2,82.8052083333333,26.634375,0
18263,21626.5,83.60625,26.0864583333333,0
18264,22882.3,80.9666666666667,26.1572916666667,0
18265,22394.3,79.3614583333333,26.0010416666667,0
18266,19828.2,80.8239583333333,25.7541666666667,0
18267,21676.2,79.5322916666667,25.7989583333333,0
18268,23292,77.9354166666667,25.9083333333333,0.508
18269,19227.8,80.4052083333333,26.2541666666667,0
18270,15892.4,78.6697916666667,26.4447916666667,0
18271,16482.5,76.3416666666667,26.2125,0
18272,15425.1,78.2979166666667,25.9010416666667,1.524
18273,16978.2,76.3614583333333,26.046875,0
18274,21721.1,81.6458333333333,25.3572916666667,7.112
18275,22580,80.1864583333333,25.6677083333333,1.524
18276,19969.6,80.9114583333333,25.840625,0.254
18277,22822.8,81.6770833333333,26.30625,0
18278,21771.2,82.3395833333333,26.0958333333333,0
18279,20212.2,83.0770833333333,26.1833333333333,0
18280,21827.3,81.2927083333333,26.128125,0
18281,21625.3,81.5416666666667,26.015625,0
18282,21442.8,83.0322916666667,26.1125,0
18283,23658.1,81.76875,26.1354166666667,0
18284,22113.9,82.04375,25.971875,0
18285,22054.6,84.809375,25.8291666666667,0
18286,20662.7,84.3395833333333,26.0927083333333,0
18287,23497.8,81.0947916666667,26.0385416666667,0
18288,13570.7,81.1677083333333,25.1895833333333,5.334
18289,24254.7,75.2791666666667,25.7739583333333,0.254
18290,22274.1,77.5572916666667,26.2479166666667,0.508
18291,19367.7,80.2635416666667,25.953125,0
18292,23834.1,80.3864583333333,25.99375,0
18293,20242.5,81.1458333333333,26.390625,0
18294,21805.5,80.58125,26.703125,0
18295,19789.6,81.0416666666667,26.634375,0.254
18296,23719.1,81.18125,26.5302083333333,0
18297,11181.1,81.7708333333333,25.7614583333333,1.016
18298,23520.5,82.59375,26.496875,1.27
18299,22315.5,82.2166666666667,26.4239583333333,0
18300,18118.8,80.184375,26.0947916666667,0
18301,18534.5,82.1166666666667,25.8927083333333,0
18302,19377.8,81.8895833333333,26.1020833333333,0
18303,22918.7,81.1625,26.3885416666667,0.762
18304,11853.3,80.5135416666667,25.90625,1.524
18305,23266.9,80.60625,26.025,1.524
18306,16720.4,81.1041666666667,25.8072916666667,0
18307,19026.7,77.8126315789474,26.20625,0.254
18308,21813.6,78.9115789473684,26.4634408602151,0
18309,16639,81.52,26.2170454545455,0
18310,17626.7,78.8569892473118,26.2215909090909,0
18311,24288.9,73.26,26.6757894736842,0
18312,21364.8,78.3489361702128,26.6651162790698,0
18313,19679.8,80.829347826087,26.4651162790698,0
18314,20638.3,82.4258064516129,26.7987804878049,0
18315,21167.5,80.2228260869565,26.7682926829268,0
18316,18337.6,83.0477777777778,27.1479452054795,0
18317,21188.1,81.6473684210526,26.2506172839506,0
18318,16796.8,85.3087912087912,25.6988235294118,24.892
18319,9183.4,89.1697916666667,24.6958333333333,17.78
18320,19469.9,83.7145833333333,26.0510416666667,0
18321,17779.7,83.8385416666667,25.5541666666667,5.842
18322,18669.2,81.71875,26.00625,0.508
18323,22244,82.478125,26.5239583333333,0
18324,16087.3,83.3322916666667,26.1625,0
18325,16835.9,84.34375,25.5541666666667,0.254
18326,22408.3,80.1094736842105,25.5652631578947,1.27
18327,19600.1,77.75,25.5395833333333,0.254
18328,11714.6,80.54375,24.8614583333333,0.508
18329,10721.3,77.5822916666667,24.971875,0.254
18330,17402.6,75.2239583333333,25.6,0
18331,13261.2,84.496875,25.30625,0
18332,25625.4,81.8364583333333,26.290625,0
18333,22086.6,81.9854166666667,26.8291666666667,0
18334,18363.9,84.6822916666667,25.946875,11.43
18335,19876.6,85.4229166666667,25.890625,0.762
18336,25654.7,80.496875,26.5135416666667,0
18337,22974.6,78.19375,26.0229166666667,0
18338,4433.1,81.3114285714286,25.1057142857143,0.508
18339,17433.2,78.740625,26.2072916666667,0
18340,8271.9,84.9758241758242,25.3252747252747,8.382
18341,19064.5,84.8,26.2083333333333,0.508
18342,17637.2,87.4822916666667,26.20625,16.256
18343,22430.5,83.6479166666667,26.8635416666667,7.62
18344,24489.2,77.909375,26.5,0.762
18345,26024.7,76.6395833333333,26.640625,0.254
18346,19339.6,82.921875,26.0510416666667,0
18347,26378.4,79.8166666666667,26.7177083333333,0
18348,26739.6,75.1291666666667,26.615625,0
18349,22267.1,78.4625,26.5979166666667,0
18350,17409.3,78.8583333333333,26.56875,0
18351,14777.2,83.5145833333333,25.86875,2.794
18352,13264.3,85.5489583333333,25.403125,10.668
18353,13388.5,83.7404255319149,25.7287234042553,3.048
18354,26187,78.0895833333333,26.4802083333333,0
18355,20213.2,78.5052083333333,26.246875,0
18356,20846,79.628125,26.1083333333333,0.254
18357,19576.7,79.20625,26.5104166666667,0
18358,21669.2,76.9489583333333,26.9927083333333,0.254
18359,27042.7,77.2333333333333,26.8291666666667,0
18360,26443.6,79.1677083333333,27.0375,0
18361,22103.4,79.4875,27.0427083333333,0
18362,23551.6,79.0822916666667,27.4125,0
18363,20701.9,78.2489583333333,26.9708333333333,0
18364,17958.7,81.046875,26.48125,5.08
18365,21572.9,80.5,26.3322916666667,6.35
18366,22080.8,79.8166666666667,26.4677083333333,0.254
18367,20975,83.3083333333333,25.825,5.588
18368,14731.4,86.0270833333333,25.559375,2.794
18369,23076.5,82.6854166666667,26.1614583333333,4.826
18370,24600.4,81.4739583333333,26.6854166666667,0
18371,18011,82.684375,26.5260416666667,0
18372,20428.2,80.4770833333333,26.9114583333333,0
18373,22712,77.6114583333333,26.9291666666667,0
18374,16944.3,83.8666666666667,26.4614583333333,0.254
18375,21134.4,79.9822916666667,27.6989583333333,0
18376,20788.6,83.2916666666667,27.4416666666667,0.508
18377,10752.8,89.0666666666667,25.3291666666667,86.868
18378,15028.4,86.9072916666667,25.2729166666667,1.016
18379,25809.9,77.6989583333333,27.3895833333333,0.254
18380,19109.8,82.8677083333333,26.1510416666667,6.096
18381,11579.9,88.9541666666667,24.6375,1.524
18382,20560.3,84.715625,25.590625,0
18383,25543.1,80.421875,26.8041666666667,0
18384,19296.2,84.7645833333333,25.6572916666667,28.194
18385,10687.2,90.3145833333333,23.9645833333333,11.176
18386,20151.6,79.1395833333333,25.3010416666667,0.508
18387,26450.4,76.9958333333333,26.6927083333333,0
18388,23359.9,84.565625,25.1854166666667,19.05
18389,21152.2,84.778125,25.64375,2.032
18390,21848.4,80.2541666666667,27.2822916666667,0
18391,21160.3,80.7895833333333,27.2177083333333,0.508
18392,18946.3,80.8604166666667,27.1135416666667,0.254
18393,19428.7,76.659375,27.7135416666667,0
18394,17428.6,81.915625,27,7.62
18395,15922.2,84.790625,26.2947916666667,2.032
18396,17458.8,84.7677083333333,26.38125,5.842
18397,7507.3,91.1385416666667,23.9854166666667,33.02
18398,21417.2,85.6208333333333,25.9729166666667,1.27
18399,19240.2,84.6895833333333,26.6666666666667,0
18400,25656.2,80.5989583333333,27.54375,0.254
18401,21343.3,86.315625,26.1166666666667,27.686
18402,5794.4,91.5166666666667,23.7625,3.81
18403,19149.6,84.6875,25.8270833333333,0.254
18404,20607.6,85.5072916666667,25.2197916666667,1.524
18405,14422.7,87.3697916666667,24.9958333333333,3.048
18406,14355.5,86.2375,24.7395833333333,0.762
18407,19464.9,83.8416666666667,25.296875,11.938
18408,25928,77.1708333333333,26.9135416666667,0
18409,19579.5,80.89375,26.20625,0
18410,18087.2,81.0677083333333,26.2104166666667,0
18411,26956.5,72.3604166666667,27.4177083333333,0
18412,26630.3,72.9114583333333,27.7791666666667,0
18413,11288.4,87.6677083333333,24.8447916666667,13.208
18414,13386.3,86.9208333333333,25.0802083333333,0.508
18415,11832.4,88.01875,24.64375,5.588
18416,23788.7,81.0291666666667,26.1010416666667,0.254
18417,24979.3,79.2395833333333,26.44375,0
18418,11618.3,89.4947916666667,24.5822916666667,6.35
18419,14900.2,87.4135416666667,25.1229166666667,4.318
18420,7864.7,90.55625,23.1489583333333,18.542
18421,22139.9,83.2770833333333,24.9822916666667,0
18422,14322,89.1989583333333,23.9541666666667,4.572
18423,13346.6,94.325,21.8807228915663,43.434
18424,20783.5,88.2385416666667,26.115873015873,0
18425,15999.6,76.790625,24.8415094339623,20.066
18426,7749.5,93.94375,NA,41.91
18427,12277.4,95.8895833333333,NA,1.016
18428,22075.4,88.409375,24.8,0.254
18429,10004.4,91.9947916666667,21.6791666666667,2.032
18430,14121.5,89.95625,22.8729166666667,22.098
18431,10644.5,95.171875,21.9947916666667,7.62
18432,7839.4,97.63125,20.2625,39.878
18433,22733.9,92.390625,22.3666666666667,0.762
18434,19515,88.1864583333333,23.9197916666667,0
18435,15694.7,89.303125,23.4322916666667,0
18436,19175.1,86.7135416666667,23.9520833333333,2.032
18437,20184.4,85.7595744680851,24.4659574468085,0
18438,23729.9,82.6958333333333,25.0760416666667,0
18439,21469.6,83.1989583333333,24.6927083333333,46.228
18440,7340.3,93,20.5916666666667,40.64
18441,26047.8,90.8145833333333,25.1438356164384,0.254
18442,15235.5,96.1791666666667,25.290625,0
18443,9297.1,94.3239583333333,24.5479166666667,1.778
18444,14179.8,95.4802083333333,24.2572916666667,0
18445,10311.4,95.04375,23.6927083333333,0
18446,22330.6,91.3177083333333,25.0135416666667,0
18447,23723.4,84.871875,25.9583333333333,0
18448,10983.2,92.13125,23.7416666666667,75.946
18449,20437.6,93.2541666666667,24.1322916666667,0.254
18450,21603.3,92.634375,24.4020833333333,0
18451,24639.5,86.2479166666667,25.6479166666667,0
18452,21899.7,87.6260416666667,25.809375,0
18453,4980.9,92.45625,24.3447916666667,12.446
18454,16229.5,94.5416666666667,24.2916666666667,6.858
18455,6233.7,97.8,22.4177083333333,9.652
18456,10254.9,97.7058823529412,23.4979166666667,14.986
18457,15374,99.6058139534884,23.9458333333333,3.048
18458,6047.7,99.8914634146341,22.334375,46.482
18459,12290.5,99.953125,23.1739583333333,0
18460,16347.4,98.0178947368421,23.653125,22.606
18461,12451.9,99.5979166666667,23.9520833333333,0
18462,14899.5,97.06,24.6010416666667,0
18463,15071.1,97.8840579710145,24.159375,11.684
18464,19076.8,97.0041666666667,25.271875,0
18465,19150.6,93.8614583333333,25.3114583333333,0.254
18466,15745.7,95.33125,25.15,4.064
18467,23731.9,93.790625,26.0666666666667,6.35
18468,11128.4,94.590625,24.371875,7.366
18469,14061.4,97.3347368421053,24.7354166666667,4.318
18470,10216.7,99.628125,23.80625,49.53
18471,10180.1,100,22.9302083333333,21.59
18472,18416.5,94.5390625,24.7572916666667,1.016
18473,14159.2,97.934375,24.4260416666667,2.032
18474,12776.9,98.58,23.4010416666667,67.818
18475,10580.9,99.9918918918919,22.9260416666667,54.102
18476,24422.4,93.5316666666667,25.078125,0
18477,15303.2,97.265625,25.1125,1.524
18478,14916.9,97.853125,24.81875,8.128
18479,19536.4,94.040625,25.4770833333333,0
18480,17405,91.9395833333333,25.4322916666667,0
18481,12467.8,95.525,23.98125,52.832
18482,11105.9,98.5184210526316,23.446875,14.732
18483,13235.5,99.3052083333333,24.3177083333333,1.778
18484,25640.8,94.5260416666667,25.7333333333333,0
18485,13915.2,95.3416666666667,24.3333333333333,14.732
18486,13804.4,97.24375,23.596875,35.814
18487,14527.5,96.875,23.6229166666667,0.254
18488,20769.1,95.5947916666667,25.265625,0
18489,15422.3,95.8708333333333,24.8229166666667,0.762
18490,14427.4,93.621875,23.8875,3.81
18491,20183.1,91.1833333333333,24.9697916666667,0
18492,12689.6,93.4979166666667,24.1729166666667,4.318
18493,17748.5,94.8364583333333,24.3635416666667,0
18494,19271.9,95.8614583333333,23.734375,32.766
18495,18586.6,96.5229166666667,23.9489583333333,0
18496,23977.5,93.29375,24.7385416666667,49.022
18497,18817.6,97.6044444444444,24.0229166666667,14.478
18498,13216.5,99.446875,24.7625,0
18499,16649,97.5333333333333,24.5364583333333,10.922
18500,20185.2,97.1885416666667,24.3020833333333,14.224
18501,16266.1,97.0489583333333,23.89375,14.224
18502,15345,95.2729166666667,23.584375,5.588
18503,14819.3,96.646875,23.7822916666667,8.89
18504,18134.3,97.7239583333333,24.4354166666667,8.128
18505,14312.1,99.153125,24.69375,27.94
18506,10231.9,98.9416666666667,23.15,3.302
18507,9145.6,95.7104166666667,23.5010416666667,0.508
18508,19918.3,92.0645833333333,24.5541666666667,7.366
